path,relative_path,name,extension,size,provider_guess
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Audio\GLOSSIKA-DAILY-ENZH-14B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Audio\GLOSSIKA-DAILY-ENZH-14B.mp3,GLOSSIKA-DAILY-ENZH-14B.mp3,.mp3,12682464,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Audio\GLOSSIKA-DAILY-ENZH-14C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Audio\GLOSSIKA-DAILY-ENZH-14C.mp3,GLOSSIKA-DAILY-ENZH-14C.mp3,.mp3,5185488,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Glossika Chinese Daily Life 14.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 14\Glossika Chinese Daily Life 14.pdf,Glossika Chinese Daily Life 14.pdf,.pdf,882070,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Audio\GLOSSIKA-DAILY-ENZH-15A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Audio\GLOSSIKA-DAILY-ENZH-15A.mp3,GLOSSIKA-DAILY-ENZH-15A.mp3,.mp3,13706600,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Audio\GLOSSIKA-DAILY-ENZH-15B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Audio\GLOSSIKA-DAILY-ENZH-15B.mp3,GLOSSIKA-DAILY-ENZH-15B.mp3,.mp3,13222702,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Audio\GLOSSIKA-DAILY-ENZH-15C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Audio\GLOSSIKA-DAILY-ENZH-15C.mp3,GLOSSIKA-DAILY-ENZH-15C.mp3,.mp3,5558584,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Glossika Chinese Daily Life 15.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 15\Glossika Chinese Daily Life 15.pdf,Glossika Chinese Daily Life 15.pdf,.pdf,912949,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Audio\GLOSSIKA-DAILY-ENZH-16A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Audio\GLOSSIKA-DAILY-ENZH-16A.mp3,GLOSSIKA-DAILY-ENZH-16A.mp3,.mp3,13881254,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Audio\GLOSSIKA-DAILY-ENZH-16B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Audio\GLOSSIKA-DAILY-ENZH-16B.mp3,GLOSSIKA-DAILY-ENZH-16B.mp3,.mp3,13372316,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Audio\GLOSSIKA-DAILY-ENZH-16C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Audio\GLOSSIKA-DAILY-ENZH-16C.mp3,GLOSSIKA-DAILY-ENZH-16C.mp3,.mp3,5586754,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Glossika Chinese Daily Life 16.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 16\Glossika Chinese Daily Life 16.pdf,Glossika Chinese Daily Life 16.pdf,.pdf,922552,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Audio\GLOSSIKA-DAILY-ENZH-17A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Audio\GLOSSIKA-DAILY-ENZH-17A.mp3,GLOSSIKA-DAILY-ENZH-17A.mp3,.mp3,14094079,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Audio\GLOSSIKA-DAILY-ENZH-17B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Audio\GLOSSIKA-DAILY-ENZH-17B.mp3,GLOSSIKA-DAILY-ENZH-17B.mp3,.mp3,13558849,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Audio\GLOSSIKA-DAILY-ENZH-17C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Audio\GLOSSIKA-DAILY-ENZH-17C.mp3,GLOSSIKA-DAILY-ENZH-17C.mp3,.mp3,5611794,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Glossika Chinese Daily Life 17.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 17\Glossika Chinese Daily Life 17.pdf,Glossika Chinese Daily Life 17.pdf,.pdf,929520,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Audio\GLOSSIKA-DAILY-ENZH-18A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Audio\GLOSSIKA-DAILY-ENZH-18A.mp3,GLOSSIKA-DAILY-ENZH-18A.mp3,.mp3,15094442,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Audio\GLOSSIKA-DAILY-ENZH-18B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Audio\GLOSSIKA-DAILY-ENZH-18B.mp3,GLOSSIKA-DAILY-ENZH-18B.mp3,.mp3,14129776,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Audio\GLOSSIKA-DAILY-ENZH-18C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Audio\GLOSSIKA-DAILY-ENZH-18C.mp3,GLOSSIKA-DAILY-ENZH-18C.mp3,.mp3,6039978,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Glossika Chinese Daily Life 18.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 18\Glossika Chinese Daily Life 18.pdf,Glossika Chinese Daily Life 18.pdf,.pdf,931664,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Audio\GLOSSIKA-DAILY-ENZH-19A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Audio\GLOSSIKA-DAILY-ENZH-19A.mp3,GLOSSIKA-DAILY-ENZH-19A.mp3,.mp3,13782972,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Audio\GLOSSIKA-DAILY-ENZH-19B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Audio\GLOSSIKA-DAILY-ENZH-19B.mp3,GLOSSIKA-DAILY-ENZH-19B.mp3,.mp3,13287180,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Audio\GLOSSIKA-DAILY-ENZH-19C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Audio\GLOSSIKA-DAILY-ENZH-19C.mp3,GLOSSIKA-DAILY-ENZH-19C.mp3,.mp3,5576738,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Glossika Chinese Daily Life 19.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 19\Glossika Chinese Daily Life 19.pdf,Glossika Chinese Daily Life 19.pdf,.pdf,911668,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Audio\GLOSSIKA-DAILY-ENZH-20A.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Audio\GLOSSIKA-DAILY-ENZH-20A.mp3,GLOSSIKA-DAILY-ENZH-20A.mp3,.mp3,13208930,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Audio\GLOSSIKA-DAILY-ENZH-20B.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Audio\GLOSSIKA-DAILY-ENZH-20B.mp3,GLOSSIKA-DAILY-ENZH-20B.mp3,.mp3,12916588,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Audio\GLOSSIKA-DAILY-ENZH-20C.mp3,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Audio\GLOSSIKA-DAILY-ENZH-20C.mp3,GLOSSIKA-DAILY-ENZH-20C.mp3,.mp3,5366402,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Glossika Chinese Daily Life 20.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life 20\Glossika Chinese Daily Life 20.pdf,Glossika Chinese Daily Life 20.pdf,.pdf,914647,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Daily Life\Glossika Chinese Daily Life Intro\Glossika Chinese Daily Life Intro.pdf,Glossika\Chinese\Daily Life\Glossika Chinese Daily Life Intro\Glossika Chinese Daily Life Intro.pdf,Glossika Chinese Daily Life Intro.pdf,.pdf,1702889,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0001.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0001.mp3,ENJA-F1-GMS-A-0001.mp3,.mp3,3637662,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0051.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0051.mp3,ENJA-F1-GMS-A-0051.mp3,.mp3,3348020,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0101.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0101.mp3,ENJA-F1-GMS-A-0101.mp3,.mp3,3273951,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0151.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0151.mp3,ENJA-F1-GMS-A-0151.mp3,.mp3,4071453,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0201.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0201.mp3,ENJA-F1-GMS-A-0201.mp3,.mp3,3460699,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0251.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0251.mp3,ENJA-F1-GMS-A-0251.mp3,.mp3,3999546,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0301.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0301.mp3,ENJA-F1-GMS-A-0301.mp3,.mp3,4216679,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0351.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0351.mp3,ENJA-F1-GMS-A-0351.mp3,.mp3,5005613,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0401.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0401.mp3,ENJA-F1-GMS-A-0401.mp3,.mp3,4170183,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0451.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0451.mp3,ENJA-F1-GMS-A-0451.mp3,.mp3,4956499,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0501.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0501.mp3,ENJA-F1-GMS-A-0501.mp3,.mp3,4531394,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0551.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0551.mp3,ENJA-F1-GMS-A-0551.mp3,.mp3,5607083,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0601.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0601.mp3,ENJA-F1-GMS-A-0601.mp3,.mp3,4714087,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0651.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0651.mp3,ENJA-F1-GMS-A-0651.mp3,.mp3,4703897,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0701.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0701.mp3,ENJA-F1-GMS-A-0701.mp3,.mp3,4662283,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0751.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0751.mp3,ENJA-F1-GMS-A-0751.mp3,.mp3,5573264,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0801.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0801.mp3,ENJA-F1-GMS-A-0801.mp3,.mp3,5408945,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0851.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0851.mp3,ENJA-F1-GMS-A-0851.mp3,.mp3,5324707,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0901.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0901.mp3,ENJA-F1-GMS-A-0901.mp3,.mp3,5745795,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0951.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F1-GMS-A-0951.mp3,ENJA-F1-GMS-A-0951.mp3,.mp3,5152186,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1001.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1001.mp3,ENJA-F2-GMS-A-1001.mp3,.mp3,4667964,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1051.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1051.mp3,ENJA-F2-GMS-A-1051.mp3,.mp3,5024457,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1101.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1101.mp3,ENJA-F2-GMS-A-1101.mp3,.mp3,4369963,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1151.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1151.mp3,ENJA-F2-GMS-A-1151.mp3,.mp3,5141199,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1201.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1201.mp3,ENJA-F2-GMS-A-1201.mp3,.mp3,4621593,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1251.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1251.mp3,ENJA-F2-GMS-A-1251.mp3,.mp3,5021525,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1301.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1301.mp3,ENJA-F2-GMS-A-1301.mp3,.mp3,4933760,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1351.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1351.mp3,ENJA-F2-GMS-A-1351.mp3,.mp3,5541910,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1401.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1401.mp3,ENJA-F2-GMS-A-1401.mp3,.mp3,6439267,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1451.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1451.mp3,ENJA-F2-GMS-A-1451.mp3,.mp3,5525486,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1501.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1501.mp3,ENJA-F2-GMS-A-1501.mp3,.mp3,5926707,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1551.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1551.mp3,ENJA-F2-GMS-A-1551.mp3,.mp3,5145792,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1601.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1601.mp3,ENJA-F2-GMS-A-1601.mp3,.mp3,5408394,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1651.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1651.mp3,ENJA-F2-GMS-A-1651.mp3,.mp3,5417827,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1701.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1701.mp3,ENJA-F2-GMS-A-1701.mp3,.mp3,5636766,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1751.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1751.mp3,ENJA-F2-GMS-A-1751.mp3,.mp3,5683589,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1801.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1801.mp3,ENJA-F2-GMS-A-1801.mp3,.mp3,6253259,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1851.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1851.mp3,ENJA-F2-GMS-A-1851.mp3,.mp3,6328454,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1901.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1901.mp3,ENJA-F2-GMS-A-1901.mp3,.mp3,6191366,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1951.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F2-GMS-A-1951.mp3,ENJA-F2-GMS-A-1951.mp3,.mp3,6005999,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2001.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2001.mp3,ENJA-F3-GMS-A-2001.mp3,.mp3,6303221,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2051.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2051.mp3,ENJA-F3-GMS-A-2051.mp3,.mp3,6514567,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2101.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2101.mp3,ENJA-F3-GMS-A-2101.mp3,.mp3,5323399,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2151.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2151.mp3,ENJA-F3-GMS-A-2151.mp3,.mp3,5676642,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2201.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2201.mp3,ENJA-F3-GMS-A-2201.mp3,.mp3,4976240,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2251.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2251.mp3,ENJA-F3-GMS-A-2251.mp3,.mp3,5010685,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2301.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2301.mp3,ENJA-F3-GMS-A-2301.mp3,.mp3,5127656,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2351.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2351.mp3,ENJA-F3-GMS-A-2351.mp3,.mp3,5413094,Glossika
C:\Users\Admin\Documents\Language\Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2401.mp3,Glossika\Japanese\Complete Fluency\Glossika Japanese Complete Fluency 1\Audio\Audio 1\ENJA-F3-GMS-A-2401.mp3,ENJA-F3-GMS-A-2401.mp3,.mp3,5472590,Glossika
